match_id;SEASON;date;pens;pens_home_score;pens_away_score;HOME_TEAM;AWAY_TEAM;HT_SCORE;AW_SCORE;possession_home;possession_away;total_shots_home;total_shots_away;shots_on_target_home;shots_on_target_away;duels_won_home;duels_won_away;prediction_team_home_win;prediction_draw;prediction_team_away_win;prediction_quantity;location;lineup_home;lineup_away;player_names_home;player_numbers_home;player_names_away;player_numbers_away
45;2022-2023;01/11/2022;False;False;False;Bayer Leverkusen;Club Brugge;0;0;0.54;0.46;13;8;4;1;0.45;0.55;0.52;0.07;0.41;48539;BayArena;[{'player_name': ' Hudson-Odoi', 'player_number': '17'}, {'player_name': ' Schick', 'player_number': '14'}, {'player_name': ' Diaby', 'player_number': '19'}, {'player_name': ' Bakker', 'player_number': '5'}, {'player_name': ' Palacios', 'player_number': '25'}, {'player_name': ' Andrich', 'player_number': '8'}, {'player_name': ' Frimpong', 'player_number': '30'}, {'player_name': ' Tapsoba', 'player_number': '12'}, {'player_name': ' Tah', 'player_number': '4'}, {'player_name': ' Kossounou', 'player_number': '6'}, {'player_name': ' Hrádecky', 'player_number': '1'}];[{'player_name': ' Lang', 'player_number': '10'}, {'player_name': ' Jutglà', 'player_number': '9'}, {'player_name': ' Sobol', 'player_number': '2'}, {'player_name': ' Vanaken', 'player_number': '20'}, {'player_name': ' Sowah', 'player_number': '19'}, {'player_name': ' Buchanan', 'player_number': '17'}, {'player_name': ' Nielsen', 'player_number': '27'}, {'player_name': ' Meijer', 'player_number': '14'}, {'player_name': ' Mechele', 'player_number': '44'}, {'player_name': ' Boyata', 'player_number': '28'}, {'player_name': ' Mignolet', 'player_number': '22'}];['Hudson-Odoi', 'Schick', 'Diaby', 'Bakker', 'Palacios', 'Andrich', 'Frimpong', 'Tapsoba', 'Tah', 'Kossounou', 'Hrádecky'];['17', '14', '19', '5', '25', '8', '30', '12', '4', '6', '1'];['Lang', 'Jutglà', 'Sobol', 'Vanaken', 'Sowah', 'Buchanan', 'Nielsen', 'Meijer', 'Mechele', 'Boyata', 'Mignolet'];['10', '9', '2', '20', '19', '17', '27', '14', '44', '28', '22']
46;2022-2023;26/10/2022;False;False;False;Tottenham Hotspur;Sporting CP;1;1;0.59;0.41;18;10;7;4;0.52;0.48;0.73;0.05;0.22;71292;Tottenham Hotspur Stadium;[{'player_name': ' Kane', 'player_number': '10'}, {'player_name': ' Son Heung-min', 'player_number': '7'}, {'player_name': ' Moura', 'player_number': '27'}, {'player_name': ' Perišić', 'player_number': '14'}, {'player_name': ' Bentancur', 'player_number': '30'}, {'player_name': ' Højbjerg', 'player_number': '5'}, {'player_name': ' Doherty', 'player_number': '2'}, {'player_name': ' Davies', 'player_number': '33'}, {'player_name': ' Dier', 'player_number': '15'}, {'player_name': ' Romero', 'player_number': '17'}, {'player_name': ' Lloris', 'player_number': '1'}];[{'player_name': ' Dias Fernandes', 'player_number': '20'}, {'player_name': ' Trincão', 'player_number': '17'}, {'player_name': ' Edwards', 'player_number': '10'}, {'player_name': ' Santos', 'player_number': '11'}, {'player_name': ' Morita', 'player_number': '5'}, {'player_name': ' Ugarte', 'player_number': '15'}, {'player_name': ' Porro', 'player_number': '24'}, {'player_name': ' Reis de Lima', 'player_number': '2'}, {'player_name': ' Coates', 'player_number': '4'}, {'player_name': ' Inácio', 'player_number': '25'}, {'player_name': ' Adan', 'player_number': '1'}];['Kane', 'Son Heung-min', 'Moura', 'Perišić', 'Bentancur', 'Højbjerg', 'Doherty', 'Davies', 'Dier', 'Romero', 'Lloris'];['10', '7', '27', '14', '30', '5', '2', '33', '15', '17', '1'];['Dias Fernandes', 'Trincão', 'Edwards', 'Santos', 'Morita', 'Ugarte', 'Porro', 'Reis de Lima', 'Coates', 'Inácio', 'Adan'];['20', '17', '10', '11', '5', '15', '24', '2', '4', '25', '1']
47;2022-2023;26/10/2022;False;False;False;Napoli;Rangers;3;0;0.65;0.35;14;9;6;1;0.53;0.47;0.9;0.02;0.08;86037;Diego Armando Maradona;[{'player_name': ' Raspadori', 'player_number': '81'}, {'player_name': ' Simeone', 'player_number': '18'}, {'player_name': ' Politano', 'player_number': '21'}, {'player_name': ' Elmas', 'player_number': '7'}, {'player_name': ' Lobotka', 'player_number': '68'}, {'player_name': ' Ndombele', 'player_number': '91'}, {'player_name': ' Rui', 'player_number': '6'}, {'player_name': ' Kim Min-jae', 'player_number': '3'}, {'player_name': ' Østigård', 'player_number': '55'}, {'player_name': ' Di Lorenzo', 'player_number': '22'}, {'player_name': ' Meret', 'player_number': '1'}];[{'player_name': ' Morelos', 'player_number': '20'}, {'player_name': ' Kent', 'player_number': '14'}, {'player_name': ' Tillman', 'player_number': '71'}, {'player_name': ' Wright', 'player_number': '23'}, {'player_name': ' Sands', 'player_number': '19'}, {'player_name': ' Lundstram', 'player_number': '4'}, {'player_name': ' Yilmaz', 'player_number': '3'}, {'player_name': ' Davies', 'player_number': '26'}, {'player_name': ' King', 'player_number': '38'}, {'player_name': ' Tavernier', 'player_number': '2'}, {'player_name': ' McGregor', 'player_number': '1'}];['Raspadori', 'Simeone', 'Politano', 'Elmas', 'Lobotka', 'Ndombele', 'Rui', 'Kim Min-jae', 'Østigård', 'Di Lorenzo', 'Meret'];['81', '18', '21', '7', '68', '91', '6', '3', '55', '22', '1'];['Morelos', 'Kent', 'Tillman', 'Wright', 'Sands', 'Lundstram', 'Yilmaz', 'Davies', 'King', 'Tavernier', 'McGregor'];['20', '14', '71', '23', '19', '4', '3', '26', '38', '2', '1']
48;2022-2023;26/10/2022;False;False;False;Eintracht Frankfurt;Marseille;2;1;0.43;0.57;9;11;4;3;0.45;0.55;0.46;0.06;0.48;69175;Deutsche Bank Park;[{'player_name': ' Kolo Muani', 'player_number': '9'}, {'player_name': ' Götze', 'player_number': '27'}, {'player_name': ' Lindstrøm', 'player_number': '29'}, {'player_name': ' Lenz', 'player_number': '25'}, {'player_name': ' Sow', 'player_number': '8'}, {'player_name': ' Kamada', 'player_number': '15'}, {'player_name': ' Ebimbe', 'player_number': '26'}, {'player_name': ' Ndicka', 'player_number': '2'}, {'player_name': ' Smolcic', 'player_number': '5'}, {'player_name': ' Jakić', 'player_number': '6'}, {'player_name': ' Trapp', 'player_number': '1'}];[{'player_name': ' Sanchez', 'player_number': '70'}, {'player_name': ' Harit', 'player_number': '77'}, {'player_name': ' Guendouzi', 'player_number': '6'}, {'player_name': ' Tavares', 'player_number': '30'}, {'player_name': ' Veretout', 'player_number': '27'}, {'player_name': ' Rongier', 'player_number': '21'}, {'player_name': ' Clauss', 'player_number': '7'}, {'player_name': ' Gigot', 'player_number': '4'}, {'player_name': ' Balerdi', 'player_number': '5'}, {'player_name': ' Mbemba', 'player_number': '99'}, {'player_name': ' Lopez', 'player_number': '16'}];['Kolo Muani', 'Götze', 'Lindstrøm', 'Lenz', 'Sow', 'Kamada', 'Ebimbe', 'Ndicka', 'Smolcic', 'Jakić', 'Trapp'];['9', '27', '29', '25', '8', '15', '26', '2', '5', '6', '1'];['Sanchez', 'Harit', 'Guendouzi', 'Tavares', 'Veretout', 'Rongier', 'Clauss', 'Gigot', 'Balerdi', 'Mbemba', 'Lopez'];['70', '77', '6', '30', '27', '21', '7', '4', '5', '99', '16']
49;2022-2023;26/10/2022;False;False;False;Barcelona;Bayern Munich;0;3;0.52;0.48;9;14;0;8;0.39;0.61;0.54;0.04;0.42;404570;Spotify Camp Nou;[{'player_name': ' Pedri', 'player_number': '8'}, {'player_name': ' Lewandowski', 'player_number': '9'}, {'player_name': ' Dembélé', 'player_number': '7'}, {'player_name': ' De Jong', 'player_number': '21'}, {'player_name': ' Busquets', 'player_number': '5'}, {'player_name': ' Kessié', 'player_number': '19'}, {'player_name': ' Baldé', 'player_number': '28'}, {'player_name': ' Alonso', 'player_number': '17'}, {'player_name': ' Koundé', 'player_number': '23'}, {'player_name': ' Bellerin', 'player_number': '2'}, {'player_name': ' Ter Stegen', 'player_number': '1'}];[{'player_name': ' Choupo-Moting', 'player_number': '13'}, {'player_name': ' Mané', 'player_number': '17'}, {'player_name': ' Musiala', 'player_number': '42'}, {'player_name': ' Gnabry', 'player_number': '7'}, {'player_name': ' Goretzka', 'player_number': '8'}, {'player_name': ' Kimmich', 'player_number': '6'}, {'player_name': ' Davies', 'player_number': '19'}, {'player_name': ' De Ligt', 'player_number': '4'}, {'player_name': ' Upamecano', 'player_number': '2'}, {'player_name': ' Mazraoui', 'player_number': '40'}, {'player_name': ' Ulreich', 'player_number': '26'}];['Pedri', 'Lewandowski', 'Dembélé', 'De Jong', 'Busquets', 'Kessié', 'Baldé', 'Alonso', 'Koundé', 'Bellerin', 'Ter Stegen'];['8', '9', '7', '21', '5', '19', '28', '17', '23', '2', '1'];['Choupo-Moting', 'Mané', 'Musiala', 'Gnabry', 'Goretzka', 'Kimmich', 'Davies', 'De Ligt', 'Upamecano', 'Mazraoui', 'Ulreich'];['13', '17', '42', '7', '8', '6', '19', '4', '2', '40', '26']
50;2022-2023;26/10/2022;False;False;False;Atlético de Madrid;Bayer Leverkusen;2;2;0.64;0.36;23;13;10;7;0.5;0.5;0.66;0.06;0.28;71146;Cívitas Metropolitano;[{'player_name': ' Morata', 'player_number': '19'}, {'player_name': ' Griezmann', 'player_number': '8'}, {'player_name': ' Carrasco', 'player_number': '21'}, {'player_name': ' Kondogbia', 'player_number': '4'}, {'player_name': ' Witsel', 'player_number': '20'}, {'player_name': ' Correa', 'player_number': '10'}, {'player_name': ' Mandava', 'player_number': '23'}, {'player_name': ' Hermoso', 'player_number': '22'}, {'player_name': ' Giménez', 'player_number': '2'}, {'player_name': ' Molina', 'player_number': '16'}, {'player_name': ' Oblak', 'player_number': '13'}];[{'player_name': ' Hudson-Odoi', 'player_number': '17'}, {'player_name': ' Hlozek', 'player_number': '23'}, {'player_name': ' Diaby', 'player_number': '19'}, {'player_name': ' Bakker', 'player_number': '5'}, {'player_name': ' Amiri', 'player_number': '11'}, {'player_name': ' Andrich', 'player_number': '8'}, {'player_name': ' Frimpong', 'player_number': '30'}, {'player_name': ' Hincapié', 'player_number': '3'}, {'player_name': ' Tapsoba', 'player_number': '12'}, {'player_name': ' Kossounou', 'player_number': '6'}, {'player_name': ' Hrádecky', 'player_number': '1'}];['Morata', 'Griezmann', 'Carrasco', 'Kondogbia', 'Witsel', 'Correa', 'Mandava', 'Hermoso', 'Giménez', 'Molina', 'Oblak'];['19', '8', '21', '4', '20', '10', '23', '22', '2', '16', '13'];['Hudson-Odoi', 'Hlozek', 'Diaby', 'Bakker', 'Amiri', 'Andrich', 'Frimpong', 'Hincapié', 'Tapsoba', 'Kossounou', 'Hrádecky'];['17', '23', '19', '5', '11', '8', '30', '3', '12', '6', '1']
51;2022-2023;26/10/2022;False;False;False;Ajax;Liverpool;0;3;0.49;0.51;11;13;2;5;0.55;0.46;0.19;0.05;0.76;122638;Johan Cruijff Arena;[{'player_name': ' Tadić', 'player_number': '10'}, {'player_name': ' Brobbey', 'player_number': '9'}, {'player_name': ' Bergwijn', 'player_number': '7'}, {'player_name': ' Berghuis', 'player_number': '23'}, {'player_name': ' Álvarez', 'player_number': '4'}, {'player_name': ' Klaassen', 'player_number': '6'}, {'player_name': ' Blind', 'player_number': '17'}, {'player_name': ' Bassey', 'player_number': '3'}, {'player_name': ' Timber', 'player_number': '2'}, {'player_name': ' Sánchez', 'player_number': '19'}, {'player_name': ' Pasveer', 'player_number': '22'}];[{'player_name': ' Núñez', 'player_number': '27'}, {'player_name': ' Salah', 'player_number': '11'}, {'player_name': ' Firmino', 'player_number': '9'}, {'player_name': ' Henderson', 'player_number': '14'}, {'player_name': ' Elliott', 'player_number': '19'}, {'player_name': ' Fabinho', 'player_number': '3'}, {'player_name': ' Robertson', 'player_number': '26'}, {'player_name': ' Van Dijk', 'player_number': '4'}, {'player_name': ' Gomez', 'player_number': '2'}, {'player_name': ' Alexander-Arnold', 'player_number': '66'}, {'player_name': ' Alisson', 'player_number': '1'}];['Tadić', 'Brobbey', 'Bergwijn', 'Berghuis', 'Álvarez', 'Klaassen', 'Blind', 'Bassey', 'Timber', 'Sánchez', 'Pasveer'];['10', '9', '7', '23', '4', '6', '17', '3', '2', '19', '22'];['Núñez', 'Salah', 'Firmino', 'Henderson', 'Elliott', 'Fabinho', 'Robertson', 'Van Dijk', 'Gomez', 'Alexander-Arnold', 'Alisson'];['27', '11', '9', '14', '19', '3', '26', '4', '2', '66', '1']
52;2022-2023;26/10/2022;False;False;False;Inter;Viktoria Plzeň;4;0;0.64;0.36;22;5;9;1;0.55;0.46;0.58;0.05;0.37;176534;Giuseppe Meazza;[{'player_name': ' Dzeko', 'player_number': '9'}, {'player_name': ' Martínez', 'player_number': '10'}, {'player_name': ' Dimarco', 'player_number': '32'}, {'player_name': ' Mkhitaryan', 'player_number': '22'}, {'player_name': ' Calhanoglu', 'player_number': '20'}, {'player_name': ' Barella', 'player_number': '23'}, {'player_name': ' Dumfries', 'player_number': '2'}, {'player_name': ' Bastoni', 'player_number': '95'}, {'player_name': ' Acerbi', 'player_number': '15'}, {'player_name': ' Skriniar', 'player_number': '37'}, {'player_name': ' Onana', 'player_number': '24'}];[{'player_name': ' Bassey', 'player_number': '90'}, {'player_name': ' Vlkanova', 'player_number': '88'}, {'player_name': ' Jirka', 'player_number': '77'}, {'player_name': ' Mosquera', 'player_number': '18'}, {'player_name': ' Bucha', 'player_number': '20'}, {'player_name': ' Kalvach', 'player_number': '23'}, {'player_name': ' Havel', 'player_number': '24'}, {'player_name': ' Tijani', 'player_number': '3'}, {'player_name': ' Pernica', 'player_number': '4'}, {'player_name': ' Hejda', 'player_number': '2'}, {'player_name': ' Stanek', 'player_number': '36'}];['Dzeko', 'Martínez', 'Dimarco', 'Mkhitaryan', 'Calhanoglu', 'Barella', 'Dumfries', 'Bastoni', 'Acerbi', 'Skriniar', 'Onana'];['9', '10', '32', '22', '20', '23', '2', '95', '15', '37', '24'];['Bassey', 'Vlkanova', 'Jirka', 'Mosquera', 'Bucha', 'Kalvach', 'Havel', 'Tijani', 'Pernica', 'Hejda', 'Stanek'];['90', '88', '77', '18', '20', '23', '24', '3', '4', '2', '36']
53;2022-2023;26/10/2022;False;False;False;Club Brugge;FC Porto;0;4;0.57;0.43;10;18;4;9;0.47;0.53;0.5;0.06;0.44;54138;Jan Breydelstadion;[{'player_name': ' Lang', 'player_number': '10'}, {'player_name': ' Jutglà', 'player_number': '9'}, {'player_name': ' Skov Olsen', 'player_number': '7'}, {'player_name': ' Vanaken', 'player_number': '20'}, {'player_name': ' Onyedika', 'player_number': '15'}, {'player_name': ' Nielsen', 'player_number': '27'}, {'player_name': ' Buchanan', 'player_number': '17'}, {'player_name': ' Sylla', 'player_number': '94'}, {'player_name': ' Mechele', 'player_number': '44'}, {'player_name': ' Odoi', 'player_number': '6'}, {'player_name': ' Mignolet', 'player_number': '22'}];[{'player_name': ' Galeno', 'player_number': '13'}, {'player_name': ' Taremi', 'player_number': '9'}, {'player_name': ' de Lima Barbosa', 'player_number': '30'}, {'player_name': ' Eustáquio', 'player_number': '46'}, {'player_name': ' Uribe', 'player_number': '8'}, {'player_name': ' Otávio', 'player_number': '25'}, {'player_name': ' Sanusi', 'player_number': '12'}, {'player_name': ' Mota Veiga Teixeira Carmo', 'player_number': '4'}, {'player_name': ' Rodrigues Cardoso', 'player_number': '2'}, {'player_name': ' Pepê', 'player_number': '11'}, {'player_name': ' Costa', 'player_number': '99'}];['Lang', 'Jutglà', 'Skov Olsen', 'Vanaken', 'Onyedika', 'Nielsen', 'Buchanan', 'Sylla', 'Mechele', 'Odoi', 'Mignolet'];['10', '9', '7', '20', '15', '27', '17', '94', '44', '6', '22'];['Galeno', 'Taremi', 'de Lima Barbosa', 'Eustáquio', 'Uribe', 'Otávio', 'Sanusi', 'Mota Veiga Teixeira Carmo', 'Rodrigues Cardoso', 'Pepê', 'Costa'];['13', '9', '30', '46', '8', '25', '12', '4', '2', '11', '99']
54;2022-2023;25/10/2022;False;False;False;RB Leipzig;Real Madrid;3;2;0.43;0.57;14;12;6;6;0.59;0.41;0.18;0.03;0.79;223319;Red Bull Arena;[{'player_name': ' Silva', 'player_number': '19'}, {'player_name': ' Forsberg', 'player_number': '10'}, {'player_name': ' Nkunku', 'player_number': '18'}, {'player_name': ' Szoboszlai', 'player_number': '17'}, {'player_name': ' Haidara', 'player_number': '8'}, {'player_name': ' Schlager', 'player_number': '24'}, {'player_name': ' Raum', 'player_number': '22'}, {'player_name': ' Gvardiol', 'player_number': '32'}, {'player_name': ' Orban', 'player_number': '4'}, {'player_name': ' Simakan', 'player_number': '2'}, {'player_name': ' Blaswich', 'player_number': '21'}];[{'player_name': ' Rodrygo', 'player_number': '21'}, {'player_name': ' Vinícius Júnior', 'player_number': '20'}, {'player_name': ' Camavinga', 'player_number': '12'}, {'player_name': ' Asensio', 'player_number': '11'}, {'player_name': ' Kroos', 'player_number': '8'}, {'player_name': ' Tchouaméni', 'player_number': '18'}, {'player_name': ' Rüdiger', 'player_number': '22'}, {'player_name': ' Nacho', 'player_number': '6'}, {'player_name': ' Éder Militão', 'player_number': '3'}, {'player_name': ' Vazquez', 'player_number': '17'}, {'player_name': ' Courtois', 'player_number': '1'}];['Silva', 'Forsberg', 'Nkunku', 'Szoboszlai', 'Haidara', 'Schlager', 'Raum', 'Gvardiol', 'Orban', 'Simakan', 'Blaswich'];['19', '10', '18', '17', '8', '24', '22', '32', '4', '2', '21'];['Rodrygo', 'Vinícius Júnior', 'Camavinga', 'Asensio', 'Kroos', 'Tchouaméni', 'Rüdiger', 'Nacho', 'Éder Militão', 'Vazquez', 'Courtois'];['21', '20', '12', '11', '8', '18', '22', '6', '3', '17', '1']
55;2022-2023;25/10/2022;False;False;False;PSG;Maccabi Haifa;7;2;0.63;0.37;21;13;9;5;0.51;0.49;0.92;0.01;0.07;175430;Parc des Princes;[{'player_name': ' Mbappé', 'player_number': '7'}, {'player_name': ' Messi', 'player_number': '30'}, {'player_name': ' Neymar', 'player_number': '10'}, {'player_name': ' Vitinha', 'player_number': '17'}, {'player_name': ' Sanches', 'player_number': '18'}, {'player_name': ' Ruiz', 'player_number': '8'}, {'player_name': ' Bernat', 'player_number': '14'}, {'player_name': ' Marquinhos', 'player_number': '5'}, {'player_name': ' Ramos', 'player_number': '4'}, {'player_name': ' Hakimi', 'player_number': '2'}, {'player_name': ' Donnarumma', 'player_number': '99'}];[{'player_name': ' Pierrot', 'player_number': '9'}, {'player_name': ' Chery', 'player_number': '10'}, {'player_name': ' Cornud', 'player_number': '27'}, {'player_name': ' Abu Fani', 'player_number': '16'}, {'player_name': ' Lavi', 'player_number': '6'}, {'player_name': ' Muhammad', 'player_number': '4'}, {'player_name': ' Atzili', 'player_number': '7'}, {'player_name': ' Goldberg', 'player_number': '3'}, {'player_name': ' Batubinsika', 'player_number': '19'}, {'player_name': ' Seck', 'player_number': '30'}, {'player_name': ' Cohen', 'player_number': '44'}];['Mbappé', 'Messi', 'Neymar', 'Vitinha', 'Sanches', 'Ruiz', 'Bernat', 'Marquinhos', 'Ramos', 'Hakimi', 'Donnarumma'];['7', '30', '10', '17', '18', '8', '14', '5', '4', '2', '99'];['Pierrot', 'Chery', 'Cornud', 'Abu Fani', 'Lavi', 'Muhammad', 'Atzili', 'Goldberg', 'Batubinsika', 'Seck', 'Cohen'];['9', '10', '27', '16', '6', '4', '7', '3', '19', '30', '44']
56;2022-2023;25/10/2022;False;False;False;Dinamo Zagreb;Milan;0;4;0.56;0.44;11;22;6;10;0.6;0.4;0.09;0.04;0.87;90048;Stadion Maksimir;[{'player_name': ' Oršić', 'player_number': '99'}, {'player_name': ' Petković', 'player_number': '9'}, {'player_name': ' Ljubicic', 'player_number': '14'}, {'player_name': ' Ademi', 'player_number': '5'}, {'player_name': ' Ivanusec', 'player_number': '7'}, {'player_name': ' Moharrami', 'player_number': '2'}, {'player_name': ' Misic', 'player_number': '27'}, {'player_name': ' Peric', 'player_number': '55'}, {'player_name': ' Šutalo', 'player_number': '37'}, {'player_name': ' Ristovski', 'player_number': '13'}, {'player_name': ' Livaković', 'player_number': '40'}];[{'player_name': ' Giroud', 'player_number': '9'}, {'player_name': ' Leão', 'player_number': '17'}, {'player_name': ' De Ketelaere', 'player_number': '90'}, {'player_name': ' Rebic', 'player_number': '12'}, {'player_name': ' Bennacer', 'player_number': '4'}, {'player_name': ' Tonali', 'player_number': '8'}, {'player_name': ' Hernandez', 'player_number': '19'}, {'player_name': ' Gabbia', 'player_number': '46'}, {'player_name': ' Kjær', 'player_number': '24'}, {'player_name': ' Kalulu', 'player_number': '20'}, {'player_name': ' Tatarusanu', 'player_number': '1'}];['Oršić', 'Petković', 'Ljubicic', 'Ademi', 'Ivanusec', 'Moharrami', 'Misic', 'Peric', 'Šutalo', 'Ristovski', 'Livaković'];['99', '9', '14', '5', '7', '2', '27', '55', '37', '13', '40'];['Giroud', 'Leão', 'De Ketelaere', 'Rebic', 'Bennacer', 'Tonali', 'Hernandez', 'Gabbia', 'Kjær', 'Kalulu', 'Tatarusanu'];['9', '17', '90', '12', '4', '8', '19', '46', '24', '20', '1']
57;2022-2023;25/10/2022;False;False;False;Celtic;Shakhtar Donetsk;1;1;0.55;0.45;15;8;5;3;0.57;0.43;0.39;0.09;0.52;38745;Celtic Park;"[{'player_name': ' Giakoumakis', 'player_number': '7'}, {'player_name': ' Furuhashi', 'player_number': '8'}, {'player_name': ' Hakšabanović', 'player_number': '9'}, {'player_name': ' Hatate', 'player_number': '41'}, {'player_name': "" O'Riley"", 'player_number': '33'}, {'player_name': ' Abada', 'player_number': '11'}, {'player_name': ' Taylor', 'player_number': '3'}, {'player_name': ' Jenz', 'player_number': '6'}, {'player_name': ' Carter-Vickers', 'player_number': '20'}, {'player_name': ' Juranović', 'player_number': '88'}, {'player_name': ' Hart', 'player_number': '1'}]";[{'player_name': ' Traoré', 'player_number': '2'}, {'player_name': ' Mudryk', 'player_number': '10'}, {'player_name': ' Sudakov', 'player_number': '8'}, {'player_name': ' Bondarenko', 'player_number': '21'}, {'player_name': ' Zubkov', 'player_number': '11'}, {'player_name': ' Stepanenko', 'player_number': '6'}, {'player_name': ' Mykhailichenko', 'player_number': '15'}, {'player_name': ' Matvienko', 'player_number': '22'}, {'player_name': ' Bondar', 'player_number': '5'}, {'player_name': ' Maia Reis', 'player_number': '23'}, {'player_name': ' Trubin', 'player_number': '81'}];"['Giakoumakis', 'Furuhashi', 'Hakšabanović', 'Hatate', ""O'Riley"", 'Abada', 'Taylor', 'Jenz', 'Carter-Vickers', 'Juranović', 'Hart']";['7', '8', '9', '41', '33', '11', '3', '6', '20', '88', '1'];['Traoré', 'Mudryk', 'Sudakov', 'Bondarenko', 'Zubkov', 'Stepanenko', 'Mykhailichenko', 'Matvienko', 'Bondar', 'Maia Reis', 'Trubin'];['2', '10', '8', '21', '11', '6', '15', '22', '5', '23', '81']
